"year","model","stratum_bin","species_name","lbin","strat_bio_t_km2","area","bio_tons"
2005,"EGOA","Yakutat_gully","Walleye_pollock","[20,40)",6.44484683758299e-08,4149.899,0.000267454634464388
2005,"EGOA","Yakutat_gully","Walleye_pollock","[40,55)",2.90119688870828e-07,4149.899,0.00120396740672536
2005,"EGOA","Yakutat_gully","Walleye_pollock","[55,999)",6.30915990860899e-08,4149.899,0.000261823763955765
2005,"EGOA","Yakutat_shelf","Walleye_pollock","[0,20)",2.1906536020609e-08,46043.042,0.00100864355807141
2005,"EGOA","Yakutat_shelf","Walleye_pollock","[20,40)",7.84547870550234e-08,46043.042,0.0036122970554755
2005,"EGOA","Yakutat_shelf","Walleye_pollock","[40,55)",2.26787088888306e-07,46043.042,0.010441967458742
2005,"EGOA","Yakutat_shelf","Walleye_pollock","[55,999)",3.7797130668608e-07,46043.042,0.0174029487485421
2005,"EGOA","Yakutat_slope","Walleye_pollock","[0,20)",0,7004.593,0
2005,"EGOA","Yakutat_slope","Walleye_pollock","[20,40)",1.41679559948165e-07,7004.593,0.000992407653855995
2005,"EGOA","Yakutat_slope","Walleye_pollock","[40,55)",6.27485667031792e-07,7004.593,0.00439528171089122
2005,"EGOA","Yakutat_slope","Walleye_pollock","[55,999)",8.65329159652358e-08,7004.593,0.000606127857439679
2007,"EGOA","Southeastern_gully","Walleye_pollock","[0,20)",0,2344.327,0
2007,"EGOA","Southeastern_gully","Walleye_pollock","[20,40)",2.69934962944949e-08,2344.327,6.32815821875843e-05
2007,"EGOA","Southeastern_gully","Walleye_pollock","[40,55)",4.12041485134854e-06,2344.327,0.00965959978721736
2007,"EGOA","Southeastern_gully","Walleye_pollock","[55,999)",7.80489241895622e-07,2344.327,0.00182972200298544
2007,"EGOA","Southeastern_shelf","Walleye_pollock","[0,20)",9.07367845984888e-09,17630.551,0.000159973950843967
2007,"EGOA","Southeastern_shelf","Walleye_pollock","[20,40)",7.66079572501546e-07,17630.551,0.0135064049730467
2007,"EGOA","Southeastern_shelf","Walleye_pollock","[40,55)",9.82925721399931e-07,17630.551,0.0173295220603533
2007,"EGOA","Southeastern_shelf","Walleye_pollock","[55,999)",1.4050054320268e-07,17630.551,0.00247710199246256
2007,"EGOA","Southeastern_slope","Walleye_pollock","[0,20)",3.96594436329098e-10,8064.787,3.19844965437924e-06
2007,"EGOA","Southeastern_slope","Walleye_pollock","[20,40)",7.25944125041015e-08,8064.787,0.000585458474235715
2007,"EGOA","Southeastern_slope","Walleye_pollock","[40,55)",5.32194694466643e-07,8064.787,0.00429203685340355
2007,"EGOA","Southeastern_slope","Walleye_pollock","[55,999)",1.39166396514344e-07,8064.787,0.00112234734544573
2007,"EGOA","Yakutat_gully","Walleye_pollock","[0,20)",1.22108529923891e-08,4149.899,5.06738066222626e-05
2007,"EGOA","Yakutat_gully","Walleye_pollock","[20,40)",4.15692940674838e-07,4149.899,0.00172508371881357
2007,"EGOA","Yakutat_gully","Walleye_pollock","[40,55)",7.2913605700432e-07,4149.899,0.00302584099382617
2007,"EGOA","Yakutat_gully","Walleye_pollock","[55,999)",2.1133285870319e-07,4149.899,0.000877010018999509
2007,"EGOA","Yakutat_shelf","Walleye_pollock","[0,20)",3.88150256803453e-08,46043.042,0.00178716185763122
2007,"EGOA","Yakutat_shelf","Walleye_pollock","[20,40)",9.85524192744309e-08,46043.042,0.00453765317985423
2007,"EGOA","Yakutat_shelf","Walleye_pollock","[40,55)",1.37882531292704e-07,46043.042,0.00634853117937628
2007,"EGOA","Yakutat_shelf","Walleye_pollock","[55,999)",2.87109921194062e-07,46043.042,0.0132194141601549
2007,"EGOA","Yakutat_slope","Walleye_pollock","[0,20)",0,7004.593,0
2007,"EGOA","Yakutat_slope","Walleye_pollock","[20,40)",1.3323471834862e-07,7004.593,0.000933254975501714
2007,"EGOA","Yakutat_slope","Walleye_pollock","[40,55)",5.25913843804963e-07,7004.593,0.00368381242891934
2007,"EGOA","Yakutat_slope","Walleye_pollock","[55,999)",3.73479350493999e-07,7004.593,0.00261607084411481
2009,"EGOA","Southeastern_gully","Walleye_pollock","[0,20)",0,2344.327,0
2009,"EGOA","Southeastern_gully","Walleye_pollock","[20,40)",4.4689138583255e-09,2344.327,1.04765954187467e-05
2009,"EGOA","Southeastern_gully","Walleye_pollock","[40,55)",6.34886345499846e-08,2344.327,0.000148838120168662
2009,"EGOA","Southeastern_gully","Walleye_pollock","[55,999)",1.07019459580837e-07,2344.327,0.000250888608620764
2009,"EGOA","Southeastern_shelf","Walleye_pollock","[0,20)",3.38889040791515e-08,17630.551,0.000597480051701589
2009,"EGOA","Southeastern_shelf","Walleye_pollock","[20,40)",7.51874194277788e-07,17630.551,0.0132559563277984
2009,"EGOA","Southeastern_shelf","Walleye_pollock","[40,55)",9.84932315921772e-07,17630.551,0.0173648994274069
2009,"EGOA","Southeastern_shelf","Walleye_pollock","[55,999)",2.6952083517141e-07,17630.551,0.00475180083005214
2009,"EGOA","Southeastern_slope","Walleye_pollock","[0,20)",1.34147217083893e-10,8064.787,1.08186873242436e-06
2009,"EGOA","Southeastern_slope","Walleye_pollock","[20,40)",1.73494871668576e-07,8064.787,0.0013991991855994
2009,"EGOA","Southeastern_slope","Walleye_pollock","[40,55)",6.30432055704692e-07,8064.787,0.00508430024723047
2009,"EGOA","Southeastern_slope","Walleye_pollock","[55,999)",2.84189226134516e-07,8064.787,0.0022919255764697
2009,"EGOA","Yakutat_gully","Walleye_pollock","[0,20)",4.79549119802118e-09,4149.899,1.99008041271769e-05
2009,"EGOA","Yakutat_gully","Walleye_pollock","[20,40)",1.0906003614043e-07,4149.899,0.000452588134919136
2009,"EGOA","Yakutat_gully","Walleye_pollock","[40,55)",8.39508039184443e-07,4149.899,0.00348387357230348
2009,"EGOA","Yakutat_gully","Walleye_pollock","[55,999)",1.70837426181539e-07,4149.899,0.000708958064073343
2009,"EGOA","Yakutat_shelf","Walleye_pollock","[0,20)",4.57845190355715e-08,46043.042,0.00210805853290462
2009,"EGOA","Yakutat_shelf","Walleye_pollock","[20,40)",1.80576686309738e-07,46043.042,0.00831429995198011
2009,"EGOA","Yakutat_shelf","Walleye_pollock","[40,55)",2.71733222648357e-07,46043.042,0.0125114241831936
2009,"EGOA","Yakutat_shelf","Walleye_pollock","[55,999)",2.77418455277204e-07,46043.042,0.0127731895879034
2009,"EGOA","Yakutat_slope","Walleye_pollock","[0,20)",0,7004.593,0
2009,"EGOA","Yakutat_slope","Walleye_pollock","[20,40)",4.25528583701614e-08,7004.593,0.000298065453869624
2009,"EGOA","Yakutat_slope","Walleye_pollock","[40,55)",2.75016249808113e-07,7004.593,0.00192637689829216
2009,"EGOA","Yakutat_slope","Walleye_pollock","[55,999)",1.91154070962052e-07,7004.593,0.0013389564673823
2011,"EGOA","Southeastern_gully","Walleye_pollock","[0,20)",0,2344.327,0
2011,"EGOA","Southeastern_gully","Walleye_pollock","[20,40)",2.66536576595325e-08,2344.327,6.24848892999988e-05
2011,"EGOA","Southeastern_gully","Walleye_pollock","[40,55)",2.4286476794884e-07,2344.327,0.000569354432851199
2011,"EGOA","Southeastern_gully","Walleye_pollock","[55,999)",1.61206657959301e-07,2344.327,0.000377921120833754
2011,"EGOA","Southeastern_shelf","Walleye_pollock","[0,20)",2.04882488644687e-08,17630.551,0.000361219116505707
2011,"EGOA","Southeastern_shelf","Walleye_pollock","[20,40)",9.67866605531036e-07,17630.551,0.0170640215500118
2011,"EGOA","Southeastern_shelf","Walleye_pollock","[40,55)",3.88115869709178e-07,17630.551,0.00684269663481702
2011,"EGOA","Southeastern_shelf","Walleye_pollock","[55,999)",4.42702254979482e-08,17630.551,0.000780508468423076
2011,"EGOA","Southeastern_slope","Walleye_pollock","[0,20)",0,8064.787,0
2011,"EGOA","Southeastern_slope","Walleye_pollock","[20,40)",2.39170962399024e-07,8064.787,0.00192886286833314
2011,"EGOA","Southeastern_slope","Walleye_pollock","[40,55)",1.57275603970081e-06,8064.787,0.0126839424631505
2011,"EGOA","Southeastern_slope","Walleye_pollock","[55,999)",4.28900876218374e-07,8064.787,0.00345899421081455
2011,"EGOA","Yakutat_gully","Walleye_pollock","[0,20)",2.84280419449194e-09,4149.899,1.17973502839179e-05
2011,"EGOA","Yakutat_gully","Walleye_pollock","[20,40)",1.48148805450267e-07,4149.899,0.000614802579589257
2011,"EGOA","Yakutat_gully","Walleye_pollock","[40,55)",4.12090807859034e-07,4149.899,0.0017101352314434
2011,"EGOA","Yakutat_gully","Walleye_pollock","[55,999)",1.39217289531415e-07,4149.899,0.000577737690609129
2011,"EGOA","Yakutat_shelf","Walleye_pollock","[0,20)",3.71595381154741e-08,46043.042,0.00171093817415138
2011,"EGOA","Yakutat_shelf","Walleye_pollock","[20,40)",1.47136657443372e-07,46043.042,0.00677461929840477
2011,"EGOA","Yakutat_shelf","Walleye_pollock","[40,55)",3.84383885679413e-07,46043.042,0.0176982033924604
2011,"EGOA","Yakutat_shelf","Walleye_pollock","[55,999)",5.1311082329793e-07,46043.042,0.0236251831877612
2011,"EGOA","Yakutat_slope","Walleye_pollock","[0,20)",3.12998045682343e-10,7004.593,2.19242391980022e-06
2011,"EGOA","Yakutat_slope","Walleye_pollock","[20,40)",2.84351822399308e-07,7004.593,0.00199176878471544
2011,"EGOA","Yakutat_slope","Walleye_pollock","[40,55)",1.48601141499648e-06,7004.593,0.0104089051554044
2011,"EGOA","Yakutat_slope","Walleye_pollock","[55,999)",1.27841908318943e-06,7004.593,0.00895480536117513
2013,"EGOA","Southeastern_gully","Walleye_pollock","[0,20)",0,2344.327,0
2013,"EGOA","Southeastern_shelf","Walleye_pollock","[0,20)",1.24947389950445e-08,17630.551,0.000220289133083821
2013,"EGOA","Southeastern_shelf","Walleye_pollock","[20,40)",1.12295184163949e-07,17630.551,0.00197982597145689
2013,"EGOA","Southeastern_shelf","Walleye_pollock","[40,55)",1.53069703269529e-06,17630.551,0.0269870321004831
2013,"EGOA","Southeastern_shelf","Walleye_pollock","[55,999)",1.80918636682422e-07,17630.551,0.00318969525087992
2013,"EGOA","Southeastern_slope","Walleye_pollock","[0,20)",4.00796036847566e-09,8064.787,3.23233466761977e-05
2013,"EGOA","Southeastern_slope","Walleye_pollock","[20,40)",1.0271458443848e-07,8064.787,0.000828371245289858
2013,"EGOA","Southeastern_slope","Walleye_pollock","[40,55)",4.04088412616984e-06,8064.787,0.0325888697692409
2013,"EGOA","Southeastern_slope","Walleye_pollock","[55,999)",3.12169660031497e-07,8064.787,0.00251758181601644
2013,"EGOA","Yakutat_gully","Walleye_pollock","[0,20)",1.654107468859e-07,4149.899,0.000686437893091049
2013,"EGOA","Yakutat_gully","Walleye_pollock","[20,40)",6.76969704648804e-08,4149.899,0.000280935590035236
2013,"EGOA","Yakutat_gully","Walleye_pollock","[40,55)",8.67010777511216e-07,4149.899,0.00359800715858302
2013,"EGOA","Yakutat_gully","Walleye_pollock","[55,999)",2.0250731512737e-07,4149.899,0.000840384904539756
2013,"EGOA","Yakutat_shelf","Walleye_pollock","[0,20)",2.33404682218094e-07,46043.042,0.0107466615863644
2013,"EGOA","Yakutat_shelf","Walleye_pollock","[20,40)",8.75739429789468e-08,46043.042,0.00403217073468525
2013,"EGOA","Yakutat_shelf","Walleye_pollock","[40,55)",2.90955805080444e-07,46043.042,0.0133964903534627
2013,"EGOA","Yakutat_shelf","Walleye_pollock","[55,999)",2.28938290346897e-07,46043.042,0.0105410153178504
2013,"EGOA","Yakutat_slope","Walleye_pollock","[0,20)",2.60577544804267e-10,7004.593,1.82523964629315e-06
2013,"EGOA","Yakutat_slope","Walleye_pollock","[20,40)",4.94230383342451e-08,7004.593,0.000346188268354785
2013,"EGOA","Yakutat_slope","Walleye_pollock","[40,55)",2.54338925958706e-06,7004.593,0.0178154066039787
2013,"EGOA","Yakutat_slope","Walleye_pollock","[55,999)",8.18093373795794e-07,7004.593,0.0057304111194364
2015,"EGOA","Southeastern_gully","Walleye_pollock","[0,20)",0,2344.327,0
2015,"EGOA","Southeastern_gully","Walleye_pollock","[40,55)",3.68893152531661e-08,2344.327,8.64806177595091e-05
2015,"EGOA","Southeastern_gully","Walleye_pollock","[55,999)",5.02659912611043e-08,2344.327,0.000117839920495171
2015,"EGOA","Southeastern_shelf","Walleye_pollock","[0,20)",2.01576114930299e-09,17630.551,3.5538979746605e-05
2015,"EGOA","Southeastern_shelf","Walleye_pollock","[20,40)",7.15871315994047e-07,17630.551,0.0126212057460702
2015,"EGOA","Southeastern_shelf","Walleye_pollock","[40,55)",1.17831062945649e-06,17630.551,0.0207742656464748
2015,"EGOA","Southeastern_shelf","Walleye_pollock","[55,999)",4.94910863822008e-07,17630.551,0.00872555122506797
2015,"EGOA","Southeastern_slope","Walleye_pollock","[0,20)",0,8064.787,0
2015,"EGOA","Southeastern_slope","Walleye_pollock","[20,40)",3.67318452537508e-07,8064.787,0.00296234508088461
2015,"EGOA","Southeastern_slope","Walleye_pollock","[40,55)",1.59754607876259e-06,8064.787,0.0128838688479055
2015,"EGOA","Southeastern_slope","Walleye_pollock","[55,999)",4.91567513281449e-07,8064.787,0.00396438729073456
2015,"EGOA","Yakutat_gully","Walleye_pollock","[0,20)",0,4149.899,0
2015,"EGOA","Yakutat_gully","Walleye_pollock","[20,40)",3.43668873203329e-07,4149.899,0.00142619111323762
2015,"EGOA","Yakutat_gully","Walleye_pollock","[40,55)",4.08382547244275e-07,4149.899,0.00169474632442647
2015,"EGOA","Yakutat_gully","Walleye_pollock","[55,999)",1.91889341176742e-07,4149.899,0.00079632138506002
2015,"EGOA","Yakutat_shelf","Walleye_pollock","[0,20)",2.55036468527113e-08,46043.042,0.00117426548319255
2015,"EGOA","Yakutat_shelf","Walleye_pollock","[20,40)",7.48262499437909e-08,46043.042,0.00344522816886446
2015,"EGOA","Yakutat_shelf","Walleye_pollock","[40,55)",1.71542041219431e-07,46043.042,0.007898317408632
2015,"EGOA","Yakutat_shelf","Walleye_pollock","[55,999)",1.61938383402155e-07,46043.042,0.00745613578839752
2015,"EGOA","Yakutat_slope","Walleye_pollock","[0,20)",7.50557744509578e-10,7004.593,5.25735152328758e-06
2015,"EGOA","Yakutat_slope","Walleye_pollock","[20,40)",2.77310408462428e-07,7004.593,0.00194244654594307
2015,"EGOA","Yakutat_slope","Walleye_pollock","[40,55)",3.34879126242132e-06,7004.593,0.0234569198352176
2015,"EGOA","Yakutat_slope","Walleye_pollock","[55,999)",3.28083695539165e-06,7004.593,0.0229809275718777
2017,"EGOA","Southeastern_gully","Walleye_pollock","[0,20)",0,2344.327,0
2017,"EGOA","Southeastern_gully","Walleye_pollock","[40,55)",9.09342377538372e-08,2344.327,0.00021317958879074
2017,"EGOA","Southeastern_gully","Walleye_pollock","[55,999)",1.72398334949367e-07,2344.327,0.000404158071376844
2017,"EGOA","Southeastern_shelf","Walleye_pollock","[0,20)",3.8136693955658e-08,17630.551,0.000672370927756621
2017,"EGOA","Southeastern_shelf","Walleye_pollock","[20,40)",1.11318724397872e-06,17630.551,0.0196261044775163
2017,"EGOA","Southeastern_shelf","Walleye_pollock","[40,55)",9.71567544193083e-08,17630.551,0.00171292711378409
2017,"EGOA","Southeastern_shelf","Walleye_pollock","[55,999)",4.52122173544159e-08,17630.551,0.000797116303890114
2017,"EGOA","Southeastern_slope","Walleye_pollock","[0,20)",2.50567606799777e-10,8064.787,2.02077437793995e-06
2017,"EGOA","Southeastern_slope","Walleye_pollock","[20,40)",6.91444166981798e-08,8064.787,0.000557634992910064
2017,"EGOA","Southeastern_slope","Walleye_pollock","[40,55)",3.46009842116103e-07,8064.787,0.00279049567657
2017,"EGOA","Southeastern_slope","Walleye_pollock","[55,999)",9.36655004484876e-08,8064.787,0.000755392310365457
2017,"EGOA","Yakutat_gully","Walleye_pollock","[0,20)",3.42765618847159e-07,4149.899,0.0014224426988882
2017,"EGOA","Yakutat_gully","Walleye_pollock","[20,40)",1.5826105445853e-07,4149.899,0.0006567673916364
2017,"EGOA","Yakutat_gully","Walleye_pollock","[40,55)",2.2501860572708e-07,4149.899,0.000933804486888203
2017,"EGOA","Yakutat_gully","Walleye_pollock","[55,999)",7.06475987589415e-08,4149.899,0.000293180399442133
2017,"EGOA","Yakutat_shelf","Walleye_pollock","[0,20)",3.53493627723575e-08,46043.042,0.00162759219480089
2017,"EGOA","Yakutat_shelf","Walleye_pollock","[20,40)",4.1141016119476e-08,46043.042,0.00189425753311171
2017,"EGOA","Yakutat_shelf","Walleye_pollock","[40,55)",2.14991930222221e-07,46043.042,0.00989888247288279
2017,"EGOA","Yakutat_shelf","Walleye_pollock","[55,999)",1.62924657574722e-07,46043.042,0.00750154685154853
2017,"EGOA","Yakutat_slope","Walleye_pollock","[0,20)",2.9414686107676e-08,7004.593,0.000206037904407025
2017,"EGOA","Yakutat_slope","Walleye_pollock","[20,40)",8.3487947526696e-08,7004.593,0.000584799092829862
2017,"EGOA","Yakutat_slope","Walleye_pollock","[40,55)",9.38099699653308e-08,7004.593,0.000657100658949367
2017,"EGOA","Yakutat_slope","Walleye_pollock","[55,999)",8.2647950475428e-08,7004.593,0.00057891525536453
2019,"EGOA","Southeastern_gully","Walleye_pollock","[0,20)",0,2344.327,0
2019,"EGOA","Southeastern_gully","Walleye_pollock","[20,40)",6.06031219128075e-09,2344.327,1.42073534984486e-05
2019,"EGOA","Southeastern_gully","Walleye_pollock","[40,55)",9.18587989112209e-08,2344.327,0.000215347062475146
2019,"EGOA","Southeastern_gully","Walleye_pollock","[55,999)",2.88194181907556e-07,2344.327,0.000675621401888795
2019,"EGOA","Southeastern_shelf","Walleye_pollock","[0,20)",1.07562471883758e-08,17630.551,0.000189638564623267
2019,"EGOA","Southeastern_shelf","Walleye_pollock","[20,40)",8.00469416358078e-07,17630.551,0.0141127168690413
2019,"EGOA","Southeastern_shelf","Walleye_pollock","[40,55)",1.461415938006e-06,17630.551,0.0257655682272276
2019,"EGOA","Southeastern_shelf","Walleye_pollock","[55,999)",4.2301481742121e-07,17630.551,0.00745798431230034
2019,"EGOA","Southeastern_slope","Walleye_pollock","[0,20)",2.4681231543833e-10,8064.787,1.99048875298695e-06
2019,"EGOA","Southeastern_slope","Walleye_pollock","[20,40)",2.2709310913362e-07,8064.787,0.0018314575543304
2019,"EGOA","Southeastern_slope","Walleye_pollock","[40,55)",1.04715202606145e-06,8064.787,0.00844505804680406
2019,"EGOA","Southeastern_slope","Walleye_pollock","[55,999)",3.96833478617104e-07,8064.787,0.003200377479516
2019,"EGOA","Yakutat_gully","Walleye_pollock","[0,20)",7.1587320597222e-09,4149.899,2.97080150159091e-05
2019,"EGOA","Yakutat_gully","Walleye_pollock","[20,40)",2.16793556415738e-07,4149.899,0.000899671362976116
2019,"EGOA","Yakutat_gully","Walleye_pollock","[40,55)",2.22403444245495e-07,4149.899,0.000922951830870936
2019,"EGOA","Yakutat_gully","Walleye_pollock","[55,999)",9.60094997975514e-08,4149.899,0.000398429727200359
2019,"EGOA","Yakutat_shelf","Walleye_pollock","[0,20)",2.31318915659312e-08,46043.042,0.00106506265490961
2019,"EGOA","Yakutat_shelf","Walleye_pollock","[20,40)",2.15725429223717e-07,46043.042,0.00993265499821565
2019,"EGOA","Yakutat_shelf","Walleye_pollock","[40,55)",1.62974503089863e-07,46043.042,0.0075038418906957
2019,"EGOA","Yakutat_shelf","Walleye_pollock","[55,999)",9.53439573139091e-08,46043.042,0.00438992583105052
2019,"EGOA","Yakutat_slope","Walleye_pollock","[0,20)",2.1208664375399e-09,7004.593,1.48558062023269e-05
2019,"EGOA","Yakutat_slope","Walleye_pollock","[20,40)",1.40692065740596e-07,7004.593,0.000985490658842116
2019,"EGOA","Yakutat_slope","Walleye_pollock","[40,55)",1.94423733543077e-07,7004.593,0.0013618591230097
2019,"EGOA","Yakutat_slope","Walleye_pollock","[55,999)",8.50407755438643e-08,7004.593,0.000595676021089123
2021,"EGOA","Southeastern_gully","Walleye_pollock","[0,20)",0,2344.327,0
2021,"EGOA","Southeastern_gully","Walleye_pollock","[40,55)",7.97655975654285e-08,2344.327,0.000186996644043768
2021,"EGOA","Southeastern_gully","Walleye_pollock","[55,999)",4.77374359902e-08,2344.327,0.000111912160102598
2021,"EGOA","Southeastern_shelf","Walleye_pollock","[0,20)",2.87692347082934e-09,17630.551,5.07217459755537e-05
2021,"EGOA","Southeastern_shelf","Walleye_pollock","[20,40)",4.1591652276883e-07,17630.551,0.00733283746641851
2021,"EGOA","Southeastern_shelf","Walleye_pollock","[40,55)",3.97464150253003e-07,17630.551,0.00700751197170724
2021,"EGOA","Southeastern_shelf","Walleye_pollock","[55,999)",7.47488649027254e-08,17630.551,0.00131786367485961
2021,"EGOA","Southeastern_slope","Walleye_pollock","[0,20)",0,8064.787,0
2021,"EGOA","Southeastern_slope","Walleye_pollock","[20,40)",1.64234176768037e-07,8064.787,0.00132451365375456
2021,"EGOA","Southeastern_slope","Walleye_pollock","[40,55)",1.0838171040956e-06,8064.787,0.00874075409148784
2021,"EGOA","Southeastern_slope","Walleye_pollock","[55,999)",1.86170865769792e-07,8064.787,0.00150142837803896
2021,"EGOA","Yakutat_gully","Walleye_pollock","[0,20)",4.13698715039543e-09,4149.899,1.71680788384389e-05
2021,"EGOA","Yakutat_gully","Walleye_pollock","[20,40)",2.63214030017274e-07,4149.899,0.00109231163995466
2021,"EGOA","Yakutat_gully","Walleye_pollock","[40,55)",8.06264036123028e-07,4149.899,0.00334591431724292
2021,"EGOA","Yakutat_gully","Walleye_pollock","[55,999)",8.79089890543868e-08,4149.899,0.000364813425767811
2021,"EGOA","Yakutat_shelf","Walleye_pollock","[0,20)",4.98279137985047e-08,46043.042,0.00229422872779693
2021,"EGOA","Yakutat_shelf","Walleye_pollock","[20,40)",2.21503297372323e-07,46043.042,0.0101986856240524
2021,"EGOA","Yakutat_shelf","Walleye_pollock","[40,55)",3.22885319070899e-07,46043.042,0.0148666223071648
2021,"EGOA","Yakutat_shelf","Walleye_pollock","[55,999)",5.14343368667627e-07,46043.042,0.023681933325985
2021,"EGOA","Yakutat_slope","Walleye_pollock","[0,20)",1.00467275618728e-09,7004.593,7.03732375528013e-06
2021,"EGOA","Yakutat_slope","Walleye_pollock","[20,40)",1.57906964604192e-07,7004.593,0.00110607401891777
2021,"EGOA","Yakutat_slope","Walleye_pollock","[40,55)",6.71989663999102e-07,7004.593,0.00470701409652046
2021,"EGOA","Yakutat_slope","Walleye_pollock","[55,999)",1.66467018727983e-07,7004.593,0.0011660337141129
